 Order ID ,customer id,CUSTOMER__Name,e-mail Address,Phone No.,CITY/town,Age (yrs),Order Date ,ship_date,Product Cat.,product-name,Qty.,Unit Price(KES/USD/EUR),discount %,curr, TOTAL_amount ,Payment Method ,Order STATUS,review rating(1-5),Marketing_Source?, Full_Address / Street-ZIP 
ORD-103677,CUST-2979,Brian Garcia,,+254719491959,nakuru,58,16-Apr-2023,26-Apr-2023,Home & Kitchen,Home Item 117,2,4552.06,25,KES,6828.09,mobile money,delivered,,Google Ads,Suite A-375; 3864-Tom Mboya Street; Nakuru; Kisumu; postal code 20100; K.E.
ORD-104572,CUST-2367,Zane Khan,zane.khan568@example.com,+254788225684,dar es salaam,35,2023-10-09,2023-10-13,Electronics,Electronics Item 63,8,5202.35,10,EUR,37456.92,Cash,pending,2,,"8793, Moi Avenue, Dar es Salaam County, P.O Box 14110, K.E."
ORD-100291,CUST-2448,Grace Ali,grace.ali106@example.com,+254730749745,kisumu,18,04-28-2024,05-07-2024,Sport,Sports Item 21,6,17231.55,10,USD,93050.37,Bank,PENDING,4,Unknown,Koinange Street 6725 | Block B-803 | Kisumu | ZIP:40123 | Kenya
ORD-102039,CUST-2218,Moses Okafor,moses.okafor873@example.com,+254754650158,Kisumu ,22,11-23-2023,12-02-2023,books,Books Item 34,1,8852.89,30,USD,6197.02,M-Pesa,Return,3,Instagram,"6070 Koinange Street, Floor D-268, Kisumu, Nakuru, 40100, kenya"
ORD-102114,CUST-2606,Yara Smith,yara.smith452@example.com,+254779136940, Thika,58,23/02/2025,28/02/2025,Book,Books Item 108,8,6971.72,20,KES,44619.01,bank transfer,Complete,1,Facebook,"1873, Tom Mboya Street, Thika County, P.O Box 01000, Kenya"
ORD-101309,CUST-1176,Diana Mwangi,diana.mwangi920@example.com,+254721758903,mombasa,24,12-27-2024,01-06-2025,electronics,Electronics Item 114,4,5404.0,10,EUR,19454.4,bank transfer,Returned,4,Instagram,"5528 Uhuru Highway, Suite D-622, Mombasa, Mombasa, 80100, K.E."
ORD-100484,CUST-2134,Ruth Mwangi,ruth.mwangi994@example.com,+254732868779,Nairobii,24,13/04/2023,01/05/2023,beauty,Beauty Item 18,1,5016.42,20,USD,4013.14,Card,shipped,,Instagram,"4875 Kimathi Street, , Nairobi, Kiambu, 00200, Kenya"
ORD-102824,CUST-1756,Wanjiku Mwangi,wanjiku.mwangi210@example.com,+254729381502, Eldoret,60,26-Feb-2024,11-Mar-2024,Home & Kitchen,Home Item 13,3,4685.09,10,KES,12649.74,M-Pesa,Cancelled,,Email,"9333, Haile Selassie Ave, Eldoret County, P.O Box , Kenya"
ORD-104548,CUST-1915,Yara Hussein,yara.hussein650@example.com,+254786131140,kisumu,37,17/01/2024,19/01/2024,sports,Sports Item 114,7,1624.09,5,KES,10800.2,CARD,pending,2,Unknown,KISUMU - 2928 MOI AVENUE - APT B-178 - 40123 - KENYA
ORD-104932,CUST-1685,Moses Ndlovu,moses.ndlovu689@example.com,+254724159891,Machakos,26,04-Nov-2024,16-Nov-2024,HOME,Home Item 97,1,13410.37,20,KES,10728.3,bank transfer,Complete,3,Instagram,7516 Ngong Road Flr D-270 Machakos 90119 K.E.
ORD-102973,CUST-2032,Ivy Otieno,ivy.otieno573@example.com,+254737761604,Thika,63,07/04/2025,21/04/2025,groceries,Groceries Item 28,0,15043.85,0,KES,0.0,CASH,In Transit,2,,Langata Road 4775 | Flr D-20 | Thika | ZIP:01000 | Kenya
ORD-104658,CUST-2408,Grace Lopez,grace.lopez973@example.com,+254726072403,kisumu,39,not_a_date,17-Mar-2024,Beauty,Beauty Item 48,4,4656.92,30,KES,13039.38,Mpesa,Pending,4,Google Ads,"4539 Ngong Road, Apartment D-526, Kisumu, Kiambu, 40100, kenya"
ORD-101539,CUST-3079,Hassan Hussein,hassan.hussein870@example.com,+254770534540,KLA,19,2023-02-17,2023-02-18,electronics,Electronics Item 118,3,6953.62,5,KES,19817.82,cash,delivered,5,Referral,"3556 Ngong Road, Flr A-433, Kampala, Mombasa, 10200, kenya"
ORD-104028,CUST-1209,Chen Hussein,chen.hussein757@example.com,+254788991842,Machakos ,20,04-Jun-2023,22-Jun-2023,Sports,Sports Item 51,7,10481.58,20,KES,58696.85,M-Pesa,Return,,Unknown,8155 Uhuru Highway Floor D-352 Machakos 90100 kenya
ORD-102603,CUST-1692,Priya Otieno,priya.otieno465@example.com,+254779548531,machakos,45,2024-01-30,2024-02-12,Sport,Sports Item 115,6,1862.93,25,KES,8383.18,BANK TRANSFER,In Transit,5,Google Ads,"5713, Moi Avenue, Machakos County, P.O Box 90119, kenya"
ORD-100591,CUST-2576,TARIQ MWANGI,tariq.mwangi940@example.com,+254725263861,mombasa,21,2024-10-19,2024-10-20,Home & Kitchen,Home Item 106,1,1624.65,20,EUR,1299.72,CARD,Return,1,Unknown,7724 Ngong Road Suite C-417 Mombasa 80101 Kenya
ORD-101218,CUST-2297, Zane Smith ,zane.smith413@example.com,+254720855225, Thika,31,01-30-2025,02-16-2025,fashion,Fashion Item 111,3,15632.68,5,USD,44553.14,Mobile Money,pending,5,Facebook,Kenyatta Road 7374 | Floor C-425 | Thika | ZIP:01002 | K.E.
ORD-104628,CUST-1583,Nia Mensah,nia.mensah413@example.com,+254730323069,Dar es Salaam,26,2024-02-16,2024-03-02,electronics,Electronics Item 5,7,16512.1,30,USD,80909.29,M-PESA,Returned,4,,Dar es Salaam - 379 Moi Avenue -  - 11101 - KE
ORD-102592,CUST-1865,Diana Okafor,diana.okafor572@example.com,+254771596209, Mombasa,58,03-12-2024,03-28-2024,Groceries,Groceries Item 52,2,14702.36,5,KES,27934.48,M-Pesa,Shipped,N/A,Google Ads,4900 River Road Apartment C-837 Mombasa 80100 kenya
ORD-102248,CUST-1588,victor smith,victor.smith171@example.com,0726872508,Kisumu ,53,05-28-2023,06-07-2023,home and kitchen,Home Item 27,7,6149.86,15,USD,36591.67,cash,DELIVERED,,,Mbagathi Way 2641 | Suite D-150 | Kisumu | ZIP:40100 | kenya
ORD-104493,CUST-3496,Wanjiku Kimani,wanjiku.kimani967example.com,+254761921281, Thika,18,06/04/2025,15/04/2025,beauty,Beauty Item 71,5,7651.72,10,EUR,34432.74,Mobile Money,pending,4,Google Ads,7278 Uhuru Highway  Thika 01000 KE
ORD-104525,CUST-2156,Chen Kamau,chen.kamau814@example.com,+254775946829,NKR,37,2023-12-13,2023-12-29,Groceries,Groceries Item 39,7,7403.44,5,USD,49232.88,M-Pesa,returned,2,Referral,Apt D-455; 7585-Mbagathi Way; Nakuru; Nakuru; postal code 20100; Kenya
ORD-103221,CUST-3285,Hassan Kimani,hassan.kimani668@example.com,+254789595752,KSM,35,07-Feb-2025,12-Feb-2025,Electronics,Electronics Item 110,5,962.92,20,KES,3851.68,Debit Card,DELIVERED,N/A,Referral,Ngong Road 3119 | Block B-548 | Kisumu | ZIP:40100 | kenya
ORD-102499,CUST-2663,Quinn Ali,quinn.ali941@example.com,+254760095365,Mombasa,73,17-Apr-2023,04-May-2023,HOME,Home Item 58,3,15495.48,5,EUR,44162.12,Credit card,Return,,Unknown,"5309 Langata Road, House D-630, Mombasa, Uasin Gishu, 80101, K.E."
ORD-104883,CUST-3025,Quinn Patel,quinn.patel431@example.com,+254786762685, Nairobi ,36,2024-08-30,2024-09-03,Electrnics,Electronics Item 106,3,3928.2,25,EUR,8838.45,bank transfer,Shipped,,Organic,"5187, Ngong Road, Nairobi County, P.O Box 00606, KE"
ORD-102149,CUST-2442,Chen Garcia,chen.garcia542@example.com,0790084851,Dar es Salaam,34,08/03/2024,11/03/2024,Beauty,Beauty Item 25,4,16218.07,10,KES,58385.05,Cash,returned,3,Instagram,"2480 Ngong Road, Flr D-106, Dar es Salaam, Kiambu, , kenya"
ORD-103998,CUST-1938,Diana Ndlovu,diana.ndlovu613@example.com,+254745150228, Mombasa,33,12/04/2023,25/04/2023,Beauty,Beauty Item 91,4,12549.16,15,EUR,42667.14,Credit card,shipped,3,,5784 Mbagathi Way Apt A-715 Mombasa 80101 KE
ORD-104659,CUST-3028,HASSAN OTIENO,hassan.otieno739@example.com,+254774207255, Nairobi ,40,01-Jun-2024,03-Jun-2024,Book,Books Item 43,2,16259.63,30,KES,22763.48,M-PESA,shipped,N/A,Facebook,Nairobi - 8686 Kenyatta Road - Apt C-734 - 00606 - K.E.
ORD-103574,CUST-2382, Omar Okafor ,omar.okafor122@example.com,+254722881129,dar es salaam,27,02/08/2023,03/08/2023,Beauty,Beauty Item 47,3,5770.38,5,KES,16445.58,M-PESA,Complete,1,Facebook,Suite B-791; 7068-Tom Mboya Street; Dar es Salaam; Kiambu; postal code 11101; K.E.
ORD-101476,CUST-2369,omar brown,omar.brown302@example.com,,Eld,44,03-13-2024,03-21-2024,ELEC,Electronics Item 12,5,12169.59,0,KES,60847.95,CASH,Returned,N/A,Organic,"4607 Moi Avenue, Eldoret, Kenya, 30120"
ORD-100629,CUST-2541,Wanjiku Njoroge,wanjiku.njoroge446@example.com,+254747344585,machakos,63,15/03/2023,30/03/2023,Grocery,Groceries Item 74,4,8849.39,5,USD,33627.68,cash,delivered,5,Instagram,2529 Kenyatta Road House D-118 Machakos 90119 kenya
ORD-103716,CUST-1829,Priya Njoroge,priya.njoroge333@example.com,+254772154485,Msa,23,26/10/2023,03/11/2023,beauty,Beauty Item 114,4,4332.26,20,USD,13863.23,card,returned,3,Organic,4899 Argwings Kodhek Rd Flr D-381 Mombasa 80100 KE
ORD-100564,CUST-1584,Hassan Hussein,hassan.hussein199@example.com,0716925406,Eldoret,71,2024-05-12,2024-05-29,home and kitchen,Home Item 75,2,6011.16,5,KES,11421.2,Mpesa,Returned,3,Google Ads,Eldoret - 6333 Ngong Road - Floor D-817 - 30120 - K.E.
ORD-102336,CUST-1851,Lina Otieno,lina.otieno58@example.com,+254773352465,Dar es Salaam,31,09/02/2023,12/02/2023,Beauti,Beauty Item 114,2,3105.42,10,EUR,5589.76,CARD,PENDING,2,Facebook,4517 Enterprise Road Apt C-820 Dar es Salaam 11101 K.E.
ORD-102737,CUST-2497,Nia Ndlovu,nia.ndlovu492@example.com,+254752387241,Thika,73,28-Dec-2023,02-Jan-2024,Book,Books Item 108,8,3862.73,30,EUR,21631.29,Credit card,delivered,4,Email,House B-887; 8173-Tom Mboya Street; Thika; Nakuru; postal code 01000; Kenya
ORD-104900,CUST-1858,EZEKIEL OTIENO,ezekiel.otieno941@example.com,+254745657231, Thika,47,08-08-2023,08-12-2023,Book,Books Item 70,7,10712.0,15,EUR,63736.4,bank transfer,shipped,5,,floor d-70; 5339-enterprise road; thika; kiambu; postal code 01002; kenya
ORD-103817,CUST-2519,Fatima Patel,fatima.patel251@example.com,,Kisumu,63,02-22-2025,02-23-2025,ELEC,Electronics Item 96,6,16246.67,0,EUR,97480.02,Card,Pending,3,Google Ads,"447 Tom Mboya Street, Block B-329, Kisumu, Kisumu, 40123, kenya"
ORD-101524,CUST-3068,Yara Garcia,yara.garcia299@example.com,+254723381341,dar es salaam,65,28-Nov-2024,06-Dec-2024,Sports,Sports Item 10,2,15818.11,15,EUR,26890.79,bank transfer,Shipped,1,Referral,"1493, Ngong Road, Dar es Salaam County, P.O Box 11101, Kenya"
ORD-102440,CUST-1294,Zane Ndlovu,zane.ndlovu966@example.com,+254751075972, Eldoret,49,03-27-2025,04-12-2025,beauty,Beauty Item 15,5,9478.36,10,KES,42652.62,card,Returned,4,,Ngong Road 6489 | Flr C-634 | Eldoret | ZIP:30100 | KE
ORD-101607,CUST-1031,Kofi Patel,kofi.patel601@example.com,+254758085269,machakos,50,21/08/2023,21/08/2023,Groceries,Groceries Item 94,6,13264.3,15,KES,67647.93,BANK TRANSFER,Complete,3,Facebook," 4440, Koinange Street, Machakos County, P.O Box 90119, K.E. "
ORD-102388,CUST-3088,Samuel Mensah,samuel.mensah915@example.com,+254744600160,Machakos ,75,17/01/2023,03/02/2023,Book,Books Item 83,1,16253.59,5,KES,15440.91,mobile money,Returned,5,Facebook,7893 Argwings Kodhek Rd Apartment C-469 Machakos 90100 kenya
ORD-103213,CUST-2729,uma mwangi,uma.mwangi825@example.com,+254788768309,Kisumu ,68,2024-02-12,2024-02-15,Book,Books Item 64,3,4028.92,0,EUR,12086.76,CASH,Returned,4,Email,"5261,, Kimathi Street,, Kisumu County,, P.O Box 40123,, Kenya"
ORD-103289,CUST-1514,Samuel Khan,samuel.khan258@example.com,+254767849147,kampala,24,13/05/2024,17/05/2024,Grocery,Groceries Item 39,7,7880.33,10,EUR,49646.08,Mpesa,returned,2,Instagram,; 1694-Ngong Road; Kampala; Kisumu; postal code 256; KE
ORD-104294,CUST-2012,Kofi Mensah,kofi.mensah937@example.com,+254731446469,machakos,41,08/12/2023,,Sport,Sports Item 11,4,8963.46,15,USD,30475.76,M-Pesa,returned,3,,Machakos - 6185 Kimathi Street - House B-362 - 90119 - kenya
ORD-103529,CUST-2355,Quinn Garcia,quinn.garcia697example.com,+254787107306,mombasa,71,08-05-2023,08-15-2023,home and kitchen,Home Item 1,1,13074.57,10,USD,11767.11,Debit Card,pending,5,Google Ads,ngong road 1590 | apt b-803 | mombasa | zip:80100 | kenya
ORD-101564,CUST-1143,Ivy Ali,ivy.ali475@example.com,+254735254031,nakuru,57,2023-08-26,2023-09-01,Clothing,Fashion Item 87,6,6851.5,15,KES,34942.65,cash,returned,4,,"2254 River Road, Suite C-530, Nakuru, Kiambu, 20117, K.E."
ORD-102368,CUST-1052,Lina Kimani,lina.kimani420@example.com,+254735486544,NKR,31,2023-07-18,2023-07-25,Sport,Sports Item 79,1,11306.23,0,KES,11306.23,CARD,shipped,4,Google Ads,Nakuru - 7098 Tom Mboya Street - Flr D-502 - 20100 - kenya
ORD-100240,CUST-1925, LINA PATEL ,lina.patel11@example.com,+254768476310, Thika,49,24-Jun-2023,28-Jun-2023,Electronics,Electronics Item 34,1,2216.76,30,EUR,1551.73,BANK TRANSFER,delivered,5,,"2107 Kenyatta Road, Thika, Kenya, 01000"
ORD-100117,CUST-3438, omar hussein ,omar.hussein292@example.com,0750512501,Thika,49,29/09/2023,10/10/2023,Grocery,Groceries Item 106,5,16564.24,15,KES,70398.02,CASH,DELIVERED,N/A,Facebook,5788 Moi Avenue Flr D-782 Thika 01000 KE
ORD-104532,CUST-1688,Fatima Mwangi,fatima.mwangi887@example.com,+254760665246,Kisumu ,73,,25/03/2025,ELEC,Electronics Item 63,1,11275.71,15,KES,9584.35,Bank Transfer,cancelled,1,Unknown,4836 kimathi street flr c-714 kisumu 40123 kenya
ORD-101907,CUST-1190,Lina Mensah,lina.mensah644@example.com,+254779847699,Kisumu ,74,2023-03-25,,books,Books Item 114,1,6958.35,10,EUR,6262.52,M-PESA,PENDING,3,Organic,7504 River Road Flr B-425 Kisumu 40100 Kenya
ORD-103145,CUST-3042,James Smith,james.smith195example.com,+254741316290,NKR,22,2023-04-18,2023-05-03,electronics,Electronics Item 99,6,12758.04,25,USD,57411.18,mobile money,DELIVERED,2,,Nakuru - 4136 Enterprise Road - House A-507 - 20100 - KE
ORD-101216,CUST-2869, Quinn Ndlovu ,quinn.ndlovu593@example.com,+254768208857,Nakuru ,21,05-14-2024,05-25-2024,Books,Books Item 120,6,1400.13,5,EUR,7980.74,Bank,In Transit,4,,"5230 Uhuru Highway, Apartment C-183, Nakuru, Mombasa, 20117, K.E."
ORD-100425,CUST-2290,Quinn Okafor,quinn.okafor907example.com,+254779816122,KSM,72,2024-05-08,2024-05-10,books,Books Item 31,2,2668.43,30,KES,3735.8,Card,DELIVERED,1,Facebook, Koinange Street 6130 | Apt B-689 | Kisumu | ZIP:40123 | kenya 
ORD-100651,CUST-2818,Kofi Mensah,kofi.mensah990@example.com,+254781667869,Thika,30,12-May-2024,21-May-2024,fashion,Fashion Item 69,6,17409.6,30,USD,73120.32,CASH,Return,,Email,"326 Ngong Road, , Thika, Uasin Gishu, 01002, Kenya"
ORD-102477,CUST-2967,Hassan Otieno,hassan.otieno612@example.com,+254750518315, Eldoret,71,08-15-2023,08-21-2023,Groceries,Groceries Item 15,7,13754.61,20,EUR,77025.82,cash,Delivered,3,Referral,"7836 Koinange Street, Eldoret, KE, 30100"
ORD-104654,CUST-2367,Ezekiel Mwangi,,254758786439,dar es salaam,29,10-Aug-2023,20-Aug-2023,fashion,Fashion Item 38,8,13006.61,10,EUR,93647.59,CARD,Shipped,3,Unknown,; 4932-Langata Road; Dar es Salaam; Kiambu; postal code 14110; kenya
ORD-100030,CUST-3037,Chen Njoroge,chen.njoroge320@example.com,+254721402740,Nairobi,66,25-Nov-2024,13-Dec-2024,HOME,Home Item 85,7,8870.5,15,EUR,52779.47,Card,cancelled,2,Google Ads,Nairobi - 8028 Koinange Street - Floor C-987 - 00100 - KE
ORD-101534,CUST-1277,Priya Ndlovu,priya.ndlovu744@example.com,+254784575626, Mombasa,47,24-Mar-2023,09-Apr-2023,Books,Books Item 108,6,15403.52,25,EUR,69315.84,Credit card,Pending,2,,"871 Moi Avenue, Mombasa, K.E., 80100"
ORD-104011,CUST-1106,Omar Kimani,omar.kimani659@example.com,+254759960185,Dar,58,,27-Mar-2025,sports,Sports Item 70,6,17809.51,5,EUR,101514.21,cash,Pending,,Google Ads,"889, Kenyatta Road, Dar es Salaam County, P.O Box 11101, Kenya"
ORD-100641,CUST-1341,Uma Hussein,uma.hussein506@example.com,+254772153630,Nakuru ,39,30/01/2023,04/02/2023,Fashion,Fashion Item 43,1,12790.32,15,EUR,10871.77,Bank,pending,,Email,House D-536; 8211-Haile Selassie Ave; Nakuru; Mombasa; postal code 20100; KE
ORD-101301,CUST-1874,Kofi Patel,kofi.patel434@example.com,,Nairobi,40,12-22-2023,12-30-2023,Sport,Sports Item 8,2,998804.51,10,USD,1797848.12,Bank,Returned,4,Google Ads,
ORD-101026,CUST-2201,Moses Smith,moses.smith161@example.com,254786693202,Eld,55,2023-10-06,2023-10-18,fashion,Fashion Item 27,6,733.2,0,EUR,4399.2,Mobile Money,Canceled,,Instagram,"1135 Argwings Kodhek Rd, Suite B-898, Eldoret, Kisumu, 30120, Kenya"
ORD-104827,CUST-1378,Samuel Brown,samuel.brown833@example.com,+254743674747,dar es salaam,42,,08-Jan-2024,groceries,Groceries Item 8,8,10352.71,30,EUR,57975.18,mobile money,PENDING,N/A,Google Ads,"9358 Kimathi Street, Dar es Salaam, kenya, 11101"
ORD-101268,CUST-1845, Chen Njoroge ,chen.njoroge85@example.com,+254781615128,thika,42,24/12/2024,26/12/2024,Beauti,Beauty Item 63,4,5399.51,0,EUR,21598.04,cash,In Transit,10,,Kenyatta Road 9595 | Apt C-986 | Thika | ZIP:01002 | KE
ORD-100403,CUST-1641, Kofi Smith ,kofi.smith464@example.com,+254754578981, Thika,69,23-Nov-2024,04-Dec-2024,HOME,Home Item 39,4,14468.22,5,EUR,54979.24,Credit card,DELIVERED,2,Unknown,Langata Road 4270 | Block C-207 | Thika | ZIP:01002 | kenya
ORD-101227,CUST-2559,Ivy Otieno,ivy.otieno589@example.com,+254764670416,NBO,72,11-09-2024,11-13-2024,electronics,Electronics Item 95,5,4910.12,10,EUR,22095.54,M-PESA,Returned,1,Google Ads,Langata Road 1940 | Suite B-229 | Nairobi | ZIP:00606 | KE
ORD-103921,CUST-1729,Ezekiel Kimani,ezekiel.kimani671@example.com,+254758656115,NKR,,09-Apr-2024,11-Apr-2024,books,Books Item 51,8,11089.24,10,EUR,79842.53,CARD,Pending,,Instagram,"5122 Enterprise Road, Apartment A-261, Nakuru, Machakos, 20100, kenya"
ORD-102561,CUST-2589,Diana Otieno,diana.otieno174@example.com,0730725093,mombasa,35,12-02-2023,12-08-2023,Beauty,Beauty Item 44,8,12112.09,15,EUR,82362.21,CARD,pending,2,Instagram,Kenyatta Road 2983 | Floor D-986 | Mombasa | ZIP:80101 | Kenya
ORD-102403,CUST-1697,Quinn Patel,quinn.patel271@example.com,+254719868632,NBO,56,2024-12-06,2024-12-11,sports,Sports Item 53,8,15503.43,20,KES,99221.95,CASH,Shipped,4,Organic,"332, Mbagathi Way, Nairobi County, P.O Box 00606, kenya"
ORD-101543,CUST-2412, Fatima Otieno ,fatima.otieno667@example.com,+254742265632,Mombasa,47,2023-06-07,2023-06-24,fashion,Fashion Item 77,7,3822.13,20,EUR,21403.93,Bank,Shipped,,Instagram,Argwings Kodhek Rd 2070 | House B-375 | Mombasa | ZIP:80118 | K.E.
ORD-101461,CUST-1667,Uma Khan,uma.khan26@example.com,+254741001495,Kisumu,19,02-28-2023,03-13-2023,Beauty,Beauty Item 25,4,15315.49,10,USD,55135.76,Bank Transfer,PENDING,3,Organic,"636, River Road, Kisumu County, P.O Box 40123, K.E."
ORD-102525,CUST-2742,James Patel,james.patel169@example.com,+254778448654,Msa,43,20/01/2025,05/02/2025,Fashion,Fashion Item 1,1,10694.25,20,USD,8555.4,Bank Transfer,CANCELLED,N/A,Google Ads,Apartment A-200; 4642-Kenyatta Road; Mombasa; Kiambu; postal code 80100; Kenya
ORD-101636,CUST-2998,Quinn Smith,quinn.smith995@example.com,+254794481185,kampala,31,2023-01-12,2023-01-20,Grocery,Groceries Item 74,4,9308.01,-10,USD,40955.24,CARD,PENDING,N/A,Instagram,"1997 Kimathi Street, Floor A-563, Kampala, Mombasa, 256, kenya"
ORD-102350,CUST-2663,Lina Okafor,lina.okafor561@example.com,+254739469065,Kampala,29,12-18-2024,01-03-2025,Sports,Sports Item 39,8,7530.41,0,KES,60243.28,Card,cancelled,5,Google Ads,"7192, Moi Avenue, Kampala County, P.O Box 256, Kenya"
ORD-101911,CUST-1791,Brian Patel,hassan.patel520@example.com,+254793334865,Kampala,27,2024-03-10,2024-03-15,HOME,Home Item 114,8,3827.2,5,USD,29086.72,Bank Transfer,Shipped,2,Email,"7308 Uhuru Highway, House C-325, Kampala, Mombasa, 10200, KE"
ORD-101932,CUST-2568,Brian Okafor,brian.okafor635@example.com,+254740743058,thika,54,07-23-2024,07-21-2024,Clothing,Fashion Item 84,4,1663.12,15,KES,5654.61,Cash,Pending,4,Google Ads,
ORD-103204,CUST-1375,Tariq Khan,fatima.khan387@example.com,+254750742859,Nakuru,52,23/02/2025,09/03/2025,Home & Kitchen,Home Item 6,3,13139.7,30,EUR,27593.37,cash,Complete,3,Organic,Kenyatta Road 7117 | Apt C-829 | Nakuru | ZIP:20117 | kenya
ORD-102599,CUST-1762,Samuel Smith,samuel.smith616@example.com,+254792442261,Machakos,50,13-Aug-2023,13-Aug-2023,sports,Sports Item 56,5,6126.85,10,USD,27570.83,cash,Pending,2,Google Ads,"4590, Ngong Road, Machakos County, P.O Box 90100, K.E."
ORD-104893,CUST-3231,priya mwangi,priya.mwangi291@example.com,+254723820816,KLA,66,2025-01-12,2025-01-16,Home & Kitchen,Home Item 48,1,138973.36,15,EUR,118127.36,bank transfer,Returned,5,Unknown,Kampala - 2904 Ngong Road - Unit C-964 - 10200 - Kenya
ORD-103684,CUST-3343,Victor Kimani,victor.kimani517@example.com,+254743220931, Thika,68,23-Jul-2023,26-Jul-2023,Electronics,Electronics Item 115,7,2088.59,250,USD,-21930.19,Cash,PENDING,N/A,Organic,3137 River Road Unit C-629 Thika 01000 kenya
ORD-101990,CUST-3179,BRIAN MENSAH,brian.mensah657@example.com,+254761426260, Eldoret,48,18/03/2024,30/03/2024,fashion,Fashion Item 37,3,12223.58,15,USD,31170.13,Bank,cancelled,5,Facebook,Eldoret - 3155 Koinange Street - Apartment D-346 - 30100 - K.E.
ORD-100277,CUST-1409,Brian Kimani,brian.kimani432@example.com,0789601320,dar es salaam,12,16/04/2024,16/04/2024,Sports,Sports Item 17,6,14247.11,10,KES,76934.39,cash,delivered,2,Organic,"6005 Argwings Kodhek Rd, Suite C-274, Dar es Salaam, Mombasa, 11101, KE"
ORD-102060,CUST-1870,Wanjiku Ndlovu,wanjiku.ndlovu519@example.com,+254795953087, Nairobi ,58,12-Nov-2024,30-Nov-2024,books,Books Item 17,7,10080.77,25,EUR,52924.04,Credit card,Returned,4,Email,Nairobi - 4155 Kimathi Street - House A-404 - 00606 - K.E.
ORD-101333,CUST-1688,Brian Hussein,brian.hussein768@example.com,+254746786856,Nairobi,71,03-Feb-2025,04-Feb-2025,Home/Kitchen,Home Item 86,3,8066.24,25,EUR,18149.04,Cash,Pending,4,Organic,Moi Avenue 6905 | Floor C-329 | Nairobi | ZIP:00505 | Kenya
ORD-101317,CUST-1212,Ezekiel Smith,ezekiel.smith71@example.com,+254789473328,Machakos ,27,07/05/2024,22/05/2024,fashion,Fashion Item 71,3,6962.15,0,EUR,20886.45,M-PESA,Return,1,Referral,SUITE A-961; 7965-LANGATA ROAD; MACHAKOS; MACHAKOS; POSTAL CODE 90119; KE
ORD-103707,CUST-1579,Grace Smith,grace.smith871@example.com,+254710393254,KSM,18,06-09-2023,06-17-2023,Beauty,Beauty Item 68,2,13764.31,15,KES,23399.33,CASH,Return,1,,Floor D-8; 7499-Argwings Kodhek Rd; Kisumu; Uasin Gishu; postal code 40123; KE
ORD-102186,CUST-2676,ruth hussein,ruth.hussein735@example.com,+254728484925,Machakos,55,12-Jan-2023,15-Jan-2023,Home/Kitchen,Home Item 90,4,2819.93,30,EUR,7895.8,Bank,DELIVERED,3,Facebook,"9801, Langata Road, Machakos County, P.O Box 90100, KE"
ORD-101283,CUST-3015,HASSAN KAMAU,hassan.kamau466@example.com,0792321503,Nairobi,64,2023-01-19,2023-01-27,Electronics,Electronics Item 113,2,4290.99,10,EUR,7723.78,Cash,Return,,,"7045, Mbagathi Way, Nairobi County, P.O Box 00606, KE"
ORD-103123,CUST-2890,James Smith,james.smith47@example.com,254747089138,thika,64,10-Mar-2025,15-Mar-2025,Groceries,Groceries Item 65,7,516090.19,15,KES,3070736.63,cash,Returned,,Unknown,"2672 Koinange Street, Apartment D-240, Thika, Kisumu, 01000, kenya"
ORD-100137,CUST-3411,SAMUEL NDLOVU,samuel.ndlovu840@example.com,+254750448811, Eldoret,59,2024-11-30,2024-12-01,Book,Books Item 50,8,4911.6,15,EUR,33398.88,M-Pesa,returned,N/A,Referral,9812 Kenyatta Road  Eldoret 30120 KE
ORD-103109,CUST-2935, Zane Khan ,zane.khan819@example.com,+254768336007,dar es salaam,35,01-04-2024,01-19-2024,Books,Books Item 83,4,12296.35,10,USD,44266.86,Bank,PENDING,,Instagram,6701 Ngong Road Block D-726 Dar es Salaam 11101 kenya
ORD-104138,CUST-1133,Ruth Garcia,ruth.garcia537@example.com,0712098146,Nakuru ,28,10-31-2023,11-05-2023,beauty,Beauty Item 18,5,8701.23,30,USD,30454.3,Credit card,Complete,5,Unknown,Nakuru - 9849 Enterprise Road - Apt D-461 -  - Kenya
ORD-104153,CUST-3418,Victor Hussein,victor.hussein503@example.com,+254748329651,nairobi,,2024-06-04,2024-06-06,Sports,Sports Item 112,5,1410.46,15,KES,5994.45,M-Pesa,Shipped,4,Unknown,
ORD-101304,CUST-3035,Fatima Smith,hassan.kimani708@example.com,+254766884334, Thika,40,30/09/2023,09/10/2023,Sports,Sports Item 11,2,3186.11,20,EUR,5097.78,Card,Return,2,Organic,"1754, HAILE SELASSIE AVE, THIKA COUNTY, P.O BOX 01002, KE"
ORD-101191,CUST-1458,James Mwangi,james.mwangi9@example.com,+254736530970,Machakos ,60,2023-03-22,2023-03-30,Fashion,Fashion Item 12,5,4625.09,30,USD,16187.81,mobile money,Shipped,1,Unknown,Flr C-518; 5203-Langata Road; Machakos; Kiambu; postal code 90100; K.E.
ORD-104644,CUST-1505,Uma Hussein,uma.hussein501@example.com,+254733946348,KLA,69,23-Apr-2023,08-May-2023,sports,Sports Item 57,4,4852.81,10,EUR,17470.12,Mobile Money,cancelled,2,Organic,House D-953; 9640-Argwings Kodhek Rd; Kampala; Nairobi; postal code 10200; Kenya
